annotator,sentence_number,text,annotator_label,model_entities
model,490,"I'll take my daily whisky, he said.",l,"[{'entity_group': 'LABEL_0', 'score': 0.99998933, 'word': ""I'll take my daily whisky, he said."", 'start': 0, 'end': 35}]"
model,491,"It was warm here, it was a home, people together by a fire.",m,"[{'entity_group': 'LABEL_0', 'score': 0.9999732, 'word': 'It was warm here, it was a', 'start': 0, 'end': 26}, {'entity_group': 'LABEL_1', 'score': 0.87785524, 'word': 'home', 'start': 27, 'end': 31}, {'entity_group': 'LABEL_0', 'score': 0.995097, 'word': ', people together by a fire.', 'start': 31, 'end': 59}]"
model,492,"The children felt very safe and important; the mother and father were serious, watchful.",m,"[{'entity_group': 'LABEL_0', 'score': 0.9999901, 'word': 'The children', 'start': 0, 'end': 12}, {'entity_group': 'LABEL_1', 'score': 0.9999658, 'word': 'felt', 'start': 13, 'end': 17}, {'entity_group': 'LABEL_0', 'score': 0.9901114, 'word': 'very safe and important; the mother and father were serious, watchful.', 'start': 18, 'end': 88}]"
model,493,They had things to do for the children more important than his visit here.,m,"[{'entity_group': 'LABEL_0', 'score': 0.9999716, 'word': 'They', 'start': 0, 'end': 4}, {'entity_group': 'LABEL_1', 'score': 0.99985397, 'word': 'had things', 'start': 5, 'end': 15}, {'entity_group': 'LABEL_0', 'score': 0.99996406, 'word': 'to do for the children more important than his visit here.', 'start': 16, 'end': 74}]"
model,494,"A spoonful of medicine was, after all, more important than the strained relations between Marion and himself.",m,"[{'entity_group': 'LABEL_0', 'score': 0.99446326, 'word': 'A spoonful of medicine was,', 'start': 0, 'end': 27}, {'entity_group': 'LABEL_1', 'score': 0.9999598, 'word': 'after', 'start': 28, 'end': 33}, {'entity_group': 'LABEL_0', 'score': 0.99999446, 'word': 'all, more important than the', 'start': 34, 'end': 62}, {'entity_group': 'LABEL_1', 'score': 0.99864817, 'word': 'strained', 'start': 63, 'end': 71}, {'entity_group': 'LABEL_0', 'score': 0.96271294, 'word': 'relations', 'start': 72, 'end': 81}, {'entity_group': 'LABEL_1', 'score': 0.99976677, 'word': 'between', 'start': 82, 'end': 89}, {'entity_group': 'LABEL_0', 'score': 0.9999922, 'word': 'Marion and himself.', 'start': 90, 'end': 109}]"
model,495,"They were not dull people, but they were very much in the grip of life and circumstances.",m,"[{'entity_group': 'LABEL_0', 'score': 0.9998166, 'word': 'They were not dull people, but they were very much', 'start': 0, 'end': 50}, {'entity_group': 'LABEL_1', 'score': 0.9999546, 'word': 'in', 'start': 51, 'end': 53}, {'entity_group': 'LABEL_0', 'score': 0.99999666, 'word': 'the', 'start': 54, 'end': 57}, {'entity_group': 'LABEL_1', 'score': 0.99990284, 'word': 'grip', 'start': 58, 'end': 62}, {'entity_group': 'LABEL_0', 'score': 0.9999617, 'word': 'of life and circumstances.', 'start': 63, 'end': 89}]"
model,496,He wondered if he couldn't do something to get Lincoln out of his rut at the bank.,m,"[{'entity_group': 'LABEL_0', 'score': 0.9999743, 'word': ""He wondered if he couldn't do something to"", 'start': 0, 'end': 42}, {'entity_group': 'LABEL_1', 'score': 0.9905752, 'word': 'get', 'start': 43, 'end': 46}, {'entity_group': 'LABEL_0', 'score': 0.9999794, 'word': 'Lincoln', 'start': 47, 'end': 54}, {'entity_group': 'LABEL_1', 'score': 0.9997558, 'word': 'out of', 'start': 55, 'end': 61}, {'entity_group': 'LABEL_0', 'score': 0.99999416, 'word': 'his', 'start': 62, 'end': 65}, {'entity_group': 'LABEL_1', 'score': 0.9997289, 'word': 'rut', 'start': 66, 'end': 69}, {'entity_group': 'LABEL_0', 'score': 0.9994389, 'word': 'at the bank.', 'start': 70, 'end': 82}]"
model,497,A long peal at the door-bell; the bonne a tout faire passed through and went down the corridor.,m,"[{'entity_group': 'LABEL_0', 'score': 0.9911236, 'word': 'A long peal at the door-bell; the bonne a tout faire passed through and went', 'start': 0, 'end': 76}, {'entity_group': 'LABEL_1', 'score': 0.9998394, 'word': 'down', 'start': 77, 'end': 81}, {'entity_group': 'LABEL_0', 'score': 0.9999856, 'word': 'the corridor.', 'start': 82, 'end': 95}]"
model,498,"The door opened upon another long ring, and then voices, and the three in the salon looked up expectantly; Lincoln moved to bring the corridor within his range of vision, and Marion rose.",m,"[{'entity_group': 'LABEL_0', 'score': 0.99998635, 'word': 'The door opened', 'start': 0, 'end': 15}, {'entity_group': 'LABEL_1', 'score': 0.92136955, 'word': 'upon', 'start': 16, 'end': 20}, {'entity_group': 'LABEL_0', 'score': 0.9999489, 'word': 'another long ring, and then voices, and the three in the salon looked up expectantly; Lincoln moved to', 'start': 21, 'end': 123}, {'entity_group': 'LABEL_1', 'score': 0.99820423, 'word': 'bring', 'start': 124, 'end': 129}, {'entity_group': 'LABEL_0', 'score': 0.9999426, 'word': 'the corridor', 'start': 130, 'end': 142}, {'entity_group': 'LABEL_1', 'score': 0.94602257, 'word': 'within', 'start': 143, 'end': 149}, {'entity_group': 'LABEL_0', 'score': 0.9999939, 'word': 'his', 'start': 150, 'end': 153}, {'entity_group': 'LABEL_1', 'score': 0.9991485, 'word': 'range', 'start': 154, 'end': 159}, {'entity_group': 'LABEL_0', 'score': 0.99936867, 'word': 'of vision, and Marion rose.', 'start': 160, 'end': 187}]"
model,499,"Then the maid came back along the corridor, closely followed by the voices, which developed under the light into Duncan Schaeffer and Lorraine Quarrles.",m,"[{'entity_group': 'LABEL_0', 'score': 0.99639237, 'word': 'Then the maid came back along the corridor, closely followed by the voices, which developed', 'start': 0, 'end': 91}, {'entity_group': 'LABEL_1', 'score': 0.98748744, 'word': 'under', 'start': 92, 'end': 97}, {'entity_group': 'LABEL_0', 'score': 0.9997256, 'word': 'the light', 'start': 98, 'end': 107}, {'entity_group': 'LABEL_1', 'score': 0.9996138, 'word': 'into', 'start': 108, 'end': 112}, {'entity_group': 'LABEL_0', 'score': 0.99999344, 'word': 'Duncan Schaeffer and Lorraine Quarrles.', 'start': 113, 'end': 152}]"
model,500,"They were gay, they were hilarious, they were roaring with laughter.",m,"[{'entity_group': 'LABEL_0', 'score': 0.9999903, 'word': 'They were gay, they were hilarious, they were', 'start': 0, 'end': 45}, {'entity_group': 'LABEL_1', 'score': 0.53267163, 'word': 'ro', 'start': 46, 'end': 48}, {'entity_group': 'LABEL_0', 'score': 0.9996861, 'word': 'aring', 'start': 48, 'end': 53}, {'entity_group': 'LABEL_1', 'score': 0.9992994, 'word': 'with', 'start': 54, 'end': 58}, {'entity_group': 'LABEL_0', 'score': 0.9999898, 'word': 'laughter.', 'start': 59, 'end': 68}]"
model,501,For a moment Charlie was astounded; unable to understand how they ferreted out the Peters' address.,m,"[{'entity_group': 'LABEL_0', 'score': 0.9997388, 'word': 'For a moment Charlie was astounded; unable to understand how they', 'start': 0, 'end': 65}, {'entity_group': 'LABEL_1', 'score': 0.7934897, 'word': 'ferre', 'start': 66, 'end': 71}, {'entity_group': 'LABEL_0', 'score': 0.8714613, 'word': 'ted', 'start': 71, 'end': 74}, {'entity_group': 'LABEL_1', 'score': 0.8833918, 'word': 'out', 'start': 75, 'end': 78}, {'entity_group': 'LABEL_0', 'score': 0.99994713, 'word': ""the Peters' address."", 'start': 79, 'end': 99}]"
model,502,Ah-h-h!,l,"[{'entity_group': 'LABEL_0', 'score': 0.99999046, 'word': 'Ah-h-h!', 'start': 0, 'end': 7}]"
model,503,Duncan wagged his finger roguishly at Charlie.,m,"[{'entity_group': 'LABEL_0', 'score': 0.99978083, 'word': 'Duncan wagged his finger', 'start': 0, 'end': 24}, {'entity_group': 'LABEL_1', 'score': 0.6801555, 'word': 'rog', 'start': 25, 'end': 28}, {'entity_group': 'LABEL_0', 'score': 0.9292252, 'word': 'uishly', 'start': 28, 'end': 34}, {'entity_group': 'LABEL_1', 'score': 0.9840657, 'word': 'at', 'start': 35, 'end': 37}, {'entity_group': 'LABEL_0', 'score': 0.9999925, 'word': 'Charlie.', 'start': 38, 'end': 46}]"
model,504,Ah-h-h!,l,"[{'entity_group': 'LABEL_0', 'score': 0.99999046, 'word': 'Ah-h-h!', 'start': 0, 'end': 7}]"
model,505,They both slid down another cascade of laughter.,m,"[{'entity_group': 'LABEL_0', 'score': 0.999993, 'word': 'They both', 'start': 0, 'end': 9}, {'entity_group': 'LABEL_1', 'score': 0.99902946, 'word': 'slid down', 'start': 10, 'end': 19}, {'entity_group': 'LABEL_0', 'score': 0.9999815, 'word': 'another', 'start': 20, 'end': 27}, {'entity_group': 'LABEL_1', 'score': 0.99957037, 'word': 'cascade', 'start': 28, 'end': 35}, {'entity_group': 'LABEL_0', 'score': 0.9998369, 'word': 'of laughter.', 'start': 36, 'end': 48}]"
model,506,"Anxious and at a loss, Charlie shook hands with them quickly and presented them to Lincoln and Marion.",m,"[{'entity_group': 'LABEL_0', 'score': 0.99997246, 'word': 'Anxious and', 'start': 0, 'end': 11}, {'entity_group': 'LABEL_1', 'score': 0.99995196, 'word': 'at', 'start': 12, 'end': 14}, {'entity_group': 'LABEL_0', 'score': 0.9999939, 'word': 'a', 'start': 15, 'end': 16}, {'entity_group': 'LABEL_1', 'score': 0.9998031, 'word': 'loss', 'start': 17, 'end': 21}, {'entity_group': 'LABEL_0', 'score': 0.9997864, 'word': ', Charlie shook hands with them quickly and presented them', 'start': 21, 'end': 79}, {'entity_group': 'LABEL_1', 'score': 0.9621102, 'word': 'to', 'start': 80, 'end': 82}, {'entity_group': 'LABEL_0', 'score': 0.9999875, 'word': 'Lincoln and Marion.', 'start': 83, 'end': 102}]"
model,507,"Marion nodded, scarcely speaking.",l,"[{'entity_group': 'LABEL_0', 'score': 0.99957085, 'word': 'Marion nodded, scarcely speaking.', 'start': 0, 'end': 33}]"
model,508,"She had drawn back a step toward the fire; her little girl stood beside her, and Marion put an arm about her shoulder.",m,"[{'entity_group': 'LABEL_0', 'score': 0.9999654, 'word': 'She had', 'start': 0, 'end': 7}, {'entity_group': 'LABEL_1', 'score': 0.95952797, 'word': 'drawn back', 'start': 8, 'end': 18}, {'entity_group': 'LABEL_0', 'score': 0.9999196, 'word': 'a step toward the fire; her little girl stood beside her, and Marion put an arm about her shoulder.', 'start': 19, 'end': 118}]"
model,509,"With growing annoyance at the intrusion, Charlie waited for them to explain themselves.",m,"[{'entity_group': 'LABEL_1', 'score': 0.99988556, 'word': 'With growing', 'start': 0, 'end': 12}, {'entity_group': 'LABEL_0', 'score': 0.99997157, 'word': 'annoyance', 'start': 13, 'end': 22}, {'entity_group': 'LABEL_1', 'score': 0.99979776, 'word': 'at', 'start': 23, 'end': 25}, {'entity_group': 'LABEL_0', 'score': 0.9998032, 'word': 'the intrusion, Charlie waited for them to explain themselves.', 'start': 26, 'end': 87}]"
model,510,After some concentration Duncan said: We came to invite you out to dinner.,m,"[{'entity_group': 'LABEL_1', 'score': 0.9999665, 'word': 'After', 'start': 0, 'end': 5}, {'entity_group': 'LABEL_0', 'score': 0.9999721, 'word': 'some', 'start': 6, 'end': 10}, {'entity_group': 'LABEL_1', 'score': 0.69135255, 'word': 'concentration', 'start': 11, 'end': 24}, {'entity_group': 'LABEL_0', 'score': 0.9999564, 'word': 'Duncan said: We came to invite you out', 'start': 25, 'end': 63}, {'entity_group': 'LABEL_1', 'score': 0.5451852, 'word': 'to', 'start': 64, 'end': 66}, {'entity_group': 'LABEL_0', 'score': 0.9999869, 'word': 'dinner.', 'start': 67, 'end': 74}]"
model,511,"Lorraine and I insist that all this shishi, cagy business 'bout your address got to stop.",m,"[{'entity_group': 'LABEL_0', 'score': 0.99998426, 'word': 'Lorraine and I insist that all', 'start': 0, 'end': 30}, {'entity_group': 'LABEL_1', 'score': 0.9969983, 'word': 'this', 'start': 31, 'end': 35}, {'entity_group': 'LABEL_0', 'score': 0.99957234, 'word': 'shishi,', 'start': 36, 'end': 43}, {'entity_group': 'LABEL_1', 'score': 0.99913156, 'word': 'cagy', 'start': 44, 'end': 48}, {'entity_group': 'LABEL_0', 'score': 0.9920081, 'word': ""business '"", 'start': 49, 'end': 59}, {'entity_group': 'LABEL_1', 'score': 0.9991412, 'word': 'bou', 'start': 59, 'end': 62}, {'entity_group': 'LABEL_0', 'score': 0.9998069, 'word': 't your address got to', 'start': 62, 'end': 83}, {'entity_group': 'LABEL_1', 'score': 0.87528694, 'word': 'stop', 'start': 84, 'end': 88}, {'entity_group': 'LABEL_0', 'score': 0.9999715, 'word': '.', 'start': 88, 'end': 89}]"
model,512,"Charlie came closer to them, as if to force them backward down the corridor.",m,"[{'entity_group': 'LABEL_0', 'score': 0.9998968, 'word': 'Charlie came closer to them, as if to', 'start': 0, 'end': 37}, {'entity_group': 'LABEL_1', 'score': 0.94493335, 'word': 'force', 'start': 38, 'end': 43}, {'entity_group': 'LABEL_0', 'score': 0.99998736, 'word': 'them', 'start': 44, 'end': 48}, {'entity_group': 'LABEL_1', 'score': 0.9781928, 'word': 'back', 'start': 49, 'end': 53}, {'entity_group': 'LABEL_0', 'score': 0.9945142, 'word': 'ward', 'start': 53, 'end': 57}, {'entity_group': 'LABEL_1', 'score': 0.9991666, 'word': 'down', 'start': 58, 'end': 62}, {'entity_group': 'LABEL_0', 'score': 0.99995726, 'word': 'the corridor.', 'start': 63, 'end': 76}]"
model,513,"Sorry, but I can't.",l,"[{'entity_group': 'LABEL_0', 'score': 0.99999034, 'word': ""Sorry, but I can't."", 'start': 0, 'end': 19}]"
model,514,Tell me where you'll be and I'll phone you in half an hour.,m,"[{'entity_group': 'LABEL_0', 'score': 0.99998164, 'word': ""Tell me where you'll be and I'll phone you"", 'start': 0, 'end': 42}, {'entity_group': 'LABEL_1', 'score': 0.9999221, 'word': 'in half', 'start': 43, 'end': 50}, {'entity_group': 'LABEL_0', 'score': 0.99999285, 'word': 'an hour.', 'start': 51, 'end': 59}]"
model,515,This made no impression.,m,"[{'entity_group': 'LABEL_1', 'score': 0.9997719, 'word': 'This made', 'start': 0, 'end': 9}, {'entity_group': 'LABEL_0', 'score': 0.9999827, 'word': 'no', 'start': 10, 'end': 12}, {'entity_group': 'LABEL_1', 'score': 0.9914568, 'word': 'impression', 'start': 13, 'end': 23}, {'entity_group': 'LABEL_0', 'score': 0.9999598, 'word': '.', 'start': 23, 'end': 24}]"
model,516,"Lorraine sat down suddenly on the side of a chair, and focussing her eyes on Richard, cried, Oh, what a nice little boy!",l,"[{'entity_group': 'LABEL_0', 'score': 0.99635196, 'word': 'Lorraine sat down suddenly on the side of a chair, and focussing her eyes on Richard, cried, Oh, what a nice little boy!', 'start': 0, 'end': 120}]"
model,517,"Come here, little boy.",l,"[{'entity_group': 'LABEL_0', 'score': 0.9986823, 'word': 'Come here, little boy.', 'start': 0, 'end': 22}]"
model,518,"Richard glanced at his mother, but did not move.",l,"[{'entity_group': 'LABEL_0', 'score': 0.98387676, 'word': 'Richard glanced at his mother, but did not move.', 'start': 0, 'end': 48}]"
model,519,"With a perceptible shrug of her shoulders, Lorraine turned back to Charlie: Come and dine.",m,"[{'entity_group': 'LABEL_1', 'score': 0.99953794, 'word': 'With', 'start': 0, 'end': 4}, {'entity_group': 'LABEL_0', 'score': 0.99917746, 'word': 'a perceptible shrug of her shoulders, Lorraine turned back to Charlie: Come and dine.', 'start': 5, 'end': 90}]"
model,520,Sure your cousins won' mine.,l,"[{'entity_group': 'LABEL_0', 'score': 0.99996257, 'word': ""Sure your cousins won' mine."", 'start': 0, 'end': 28}]"
model,521,See you so sel'om.,l,"[{'entity_group': 'LABEL_0', 'score': 0.999941, 'word': ""See you so sel'om."", 'start': 0, 'end': 18}]"
model,522,Or solemn.,l,"[{'entity_group': 'LABEL_0', 'score': 0.99984074, 'word': 'Or solemn.', 'start': 0, 'end': 10}]"
model,523,"I can't, said Charlie sharply.",l,"[{'entity_group': 'LABEL_0', 'score': 0.9999663, 'word': ""I can't, said Charlie sharply."", 'start': 0, 'end': 30}]"
model,524,You two have dinner and I'll phone you.,m,"[{'entity_group': 'LABEL_0', 'score': 0.99998856, 'word': 'You two', 'start': 0, 'end': 7}, {'entity_group': 'LABEL_1', 'score': 0.9998135, 'word': 'have', 'start': 8, 'end': 12}, {'entity_group': 'LABEL_0', 'score': 0.9999815, 'word': ""dinner and I'll phone you."", 'start': 13, 'end': 39}]"
model,525,Her voice became suddenly unpleasant.,l,"[{'entity_group': 'LABEL_0', 'score': 0.99992496, 'word': 'Her voice became suddenly unpleasant.', 'start': 0, 'end': 37}]"
model,526,"All right, we'll go.",l,"[{'entity_group': 'LABEL_0', 'score': 0.9999013, 'word': ""All right, we'll go."", 'start': 0, 'end': 20}]"
model,527,But I remember once when you hammered on my door at four A.M. I was enough of a good sport to give you a drink.,m,"[{'entity_group': 'LABEL_0', 'score': 0.99997586, 'word': 'But I remember once when you', 'start': 0, 'end': 28}, {'entity_group': 'LABEL_1', 'score': 0.99844, 'word': 'hammer', 'start': 29, 'end': 35}, {'entity_group': 'LABEL_0', 'score': 0.99990726, 'word': 'ed', 'start': 35, 'end': 37}, {'entity_group': 'LABEL_1', 'score': 0.9764654, 'word': 'on', 'start': 38, 'end': 40}, {'entity_group': 'LABEL_0', 'score': 0.9999829, 'word': 'my door', 'start': 41, 'end': 48}, {'entity_group': 'LABEL_1', 'score': 0.9998934, 'word': 'at', 'start': 49, 'end': 51}, {'entity_group': 'LABEL_0', 'score': 0.97591025, 'word': 'four A.M. I was enough of a good sport to', 'start': 52, 'end': 93}, {'entity_group': 'LABEL_1', 'score': 0.997159, 'word': 'give', 'start': 94, 'end': 98}, {'entity_group': 'LABEL_0', 'score': 0.99998355, 'word': 'you a drink.', 'start': 99, 'end': 111}]"
model,528,"Come on, Dunc.",m,"[{'entity_group': 'LABEL_1', 'score': 0.9815564, 'word': 'Come on', 'start': 0, 'end': 7}, {'entity_group': 'LABEL_0', 'score': 0.99998146, 'word': ', Dunc.', 'start': 7, 'end': 14}]"
model,529,"Still in slow motion, with blurred, angry faces, with uncertain feet, they retired along the corridor.",m,"[{'entity_group': 'LABEL_0', 'score': 0.99964976, 'word': 'Still', 'start': 0, 'end': 5}, {'entity_group': 'LABEL_1', 'score': 0.999889, 'word': 'in', 'start': 6, 'end': 8}, {'entity_group': 'LABEL_0', 'score': 0.974334, 'word': 'slow motion, with blurred,', 'start': 9, 'end': 35}, {'entity_group': 'LABEL_1', 'score': 0.8636386, 'word': 'ang', 'start': 36, 'end': 39}, {'entity_group': 'LABEL_0', 'score': 0.9307464, 'word': 'ry faces, with uncertain feet, they retired along the corridor.', 'start': 39, 'end': 102}]"
